date,hour,event_type,description,program
2018-02-02,08:00,,Déplacement en République du Sénégal.,"['Allocution du Président de la République, Emmanuel Macron, au Panel de haut niveau du Partenariat mondial pour l’Éducation (PME).', ""Conférence de presse du Partenariat Mondial pour l'Education"", 'Allocution du Président de la République à Saint-Louis, langue de Barbarie', ""Lecture d'une lettre du Président de la République à Saint-Louis au Sénégal"", 'Discours du Président de la République à la communauté française du Sénégal', 'Discours du Président de la République Emmanuel Macron sur la Place Faidherbe à Saint-Louis']"
2018-02-03,08:00,,Déplacement en République du Sénégal.,[]
2018-02-05,11:00,,"Remise du rapport annuel de la Cour des Comptes par M. Didier MIGAUD, Premier Président.",[]
2018-02-05,12:00,,"Entretien avec Mme Florence PARLY, ministre des Armées.",[]
2018-02-05,13:00,,Déjeuner avec le Premier ministre.,[]
2018-02-05,15:00,,"Entretien avec M. Gérard COLLOMB, ministre de l’Intérieur.",[]
2018-02-05,16:00,,"Réunion ministérielle en présence du Premier ministre, de Mme Nathalie LOISEAU, ministre chargée des Affaires européennes, de M. Bruno LEMAIRE, ministre de l’Economie et des Finances et de M. Gérald DARMANIN, ministre de l’Action et des Comptes publics.",[]
2018-02-05,17:00,,"Réunion ministérielle en présence du Premier ministre, de MM. Gérard COLLOMB, ministre de l’Intérieur, de Jacques MEZARD, ministre de la Cohésion des Territoires, de Julien DENORMANDIE, secrétaire d’Etat auprès du ministre de la Cohésion des Territoires, de Benjamin GRIVEAUX, secrétaire d’Etat, Porte-parole du Gouvernement, de Mme Elisabeth BORNE, ministre chargée des Transports et de Mme Jacqueline GOURAULT, ministre auprès du Ministre de l’Intérieur.",[]
2018-02-06,10:00,,Déplacement en Corse.,"[""Discours du Président de la République sur l'avenir de la Corse dans la République""]"
2018-02-07,10:00,,Déplacement en Corse.,[]
2018-02-08,08:30,,Entretien avec le Premier ministre.,[]
2018-02-08,09:00,,Conseil restreint de défense.,[]
2018-02-08,10:00,,Conseil des ministres.,[]
2018-02-08,16:30,,"Entretien avec M. Jean-Michel BLANQUER, ministre de l’Education nationale.",[]
2018-02-08,18:30,,"Entretien avec M. Gérald DARMANIN, ministre de l’Action et des Comptes publics.",[]
2018-02-09,13:00,,"Déjeuner avec M. Donald TUSK, Président du Conseil européen.",[]
2018-02-09,17:00,,"Entretien avec M. Philippe CLAUDEL, écrivain-réalisateur et membre de l’Académie Goncourt.",[]
2018-02-09,18:00,,"Entretien avec Mme Nicole BELLOUBET, Garde des Sceaux, ministre de la Justice.",[]
2018-02-12,10:00,,"Entretien avec M. Gérard COLLOMB, ministre de l’Intérieur.",[]
2018-02-12,13:00,,Déjeuner avec le Premier ministre.,[]
2018-02-12,18:30,,"Réunion ministérielle en présence de MM. Gérard COLLOMB, ministre de l’Intérieur et Jacques MEZARD, ministre de la Cohésion des territoires.",[]
2018-02-13,10:00,,"Entretien avec M. Bruno LE MAIRE, ministre de l’Economie et des Finances.",[]
2018-02-13,11:30,,"Entretien avec M. Nicolas HULOT, ministre de la Transition écologique et solidaire.",[]
2018-02-13,17:00,,"Réunion ministérielle en présence du Premier ministre, de M. Gérard COLLOMB, ministre de l’Intérieur et Mme Nicole BELLOUBET, Garde des Sceaux, ministre de la Justice.",[]
2018-02-13,18:30,,Cocktail de l’Association de la Presse Présidentielle.,[]
2018-02-13,20:30,,"Dîner de travail sur le thème de la bioéthique en présence de Mme Agnès BUZYN, ministre des Solidarités et de la Santé et de personnalités engagées sur ce thème.",[]
2018-02-14,08:30,,Entretien avec le Premier ministre.,[]
2018-02-14,09:00,,Conseil restreint de défense.,[]
2018-02-14,10:00,,Conseil des ministres.,['Conseil des ministres du mercredi 14 février 2018']
2018-02-14,14:00,,Déplacement dans le Val-de-Marne.,[]
2018-02-15,10:30,,"Entretien avec M. Willy SCHRAEN, Président de la Fédération nationale des Chasseurs.",[]
2018-02-15,11:30,,Réunion avec des personnalités engagées pour la francophonie.,[]
2018-02-15,17:00,,"Entretien avec Mme Muriel PENICAUD, ministre du Travail.",[]
2018-02-15,18:30,,"Entretien avec le Général d’Armée François LECOINTRE, Chef d’Etat-major des armées.",[]
2018-02-16,11:00,,"Entretien avec Mme Annick GIRARDIN, ministre des Outre-Mer.",[]
2018-02-16,17:00,,Réception à l’occasion du Nouvel an chinois,"[""Discours du Président de la République, Emmanuel Macron, à l'occasion du Nouvel an du calendrier Lunaire""]"
2018-02-19,10:00,,"Entretien avec M. Gérard COLLOMB, ministre de l’Intérieur.",[]
2018-02-19,11:00,,"Entretien avec Mme Florence PARLY, ministre des Armées.",[]
2018-02-19,12:00,,Entretien avec le Premier ministre.,[]
2018-02-19,17:45,,Remise du rapport de Mme Valérie GOMEZ-BASSAC et M. Michel HERBILLON sur les consultations citoyennes.,[]
2018-02-20,10:00,,Déplacement dans les Yvelines sur le thème de la Culture.,[]
2018-02-20,17:00,,"Entretien avec MM. Jacques MEZARD, ministre de la Cohésion des territoires et Julien DENORMANDIE, Secrétaire d’État.",[]
2018-02-20,18:00,,"Entretien avec M. Jean-Yves LE DRIAN, ministre de l’Europe et des Affaires étrangères.",[]
2018-02-21,08:30,,Entretien avec le Premier ministre.,[]
2018-02-21,09:00,,Conseil restreint de défense.,[]
2018-02-21,10:00,,Conseil des ministres.,['Conseil des ministres du mercredi 21 février 2018']
2018-02-21,13:30,,"Déjeuner avec M. George WEAH, Président de la République du Libéria, suivi d’une déclaration à la presse.","['Conférence de Presse du Président de la République, Emmanuel Macron, avec George Weah, Président de la République du Libéria']"
2018-02-22,09:30,,"Entretien avec M. Bruno LE MAIRE, ministre de l’Economie et des Finances.",[]
2018-02-22,12:30,,Réception en l’honneur d’agriculteurs nouvellement installés.,"['Discours du Président de la République, Emmanuel Macron, à la nouvelle génération agricole']"
2018-02-22,20:30,,"Dîner offert par M. Charles MICHEL, Premier ministre du Royaume de Belgique à l’occasion de la conférence internationale de haut niveau sur le Sahel et du Conseil européen informel.  Bruxelles",[]
2018-02-23,10:00,,Conférence internationale de haut niveau sur le Sahel et Conseil européen informel. Bruxelles,"[""Communiqué de presse conjoint du Président de la République, Emmanuel Macron, et de la Chancelière fédérale d'Allemagne, Angela Merkel""]"
2018-02-24,07:00,,55ᵉ Salon international de l’Agriculture. Paris Expo Porte de Versailles,[]
2018-02-26,10:00,,"Entretien avec M. Gérard COLLOMB, ministre de l’Intérieur.",[]
2018-02-26,13:15,,Déjeuner de travail avec le Premier ministre.,[]
2018-02-26,15:00,,"Entretien avec le Premier ministre et Mme Muriel PENICAUD, ministre du Travail.",[]
2018-02-26,16:00,,"Entretien avec Mme Sophie CLUZEL, secrétaire d’Etat, chargée des Personnes handicapées.",[]
2018-02-26,17:00,,"Entretien avec M. Jean-Yves LE DRIAN, ministre de l’Europe et des Affaires étrangères.",[]
2018-02-27,10:00,,"Entretien avec Mme Erna SOLBERG, Première ministre du Royaume de Norvège, suivi d’une conférence de presse.","[""Déclaration d'Emmanuel Macron et d'Erna Solberg, Premier ministre de Norvège.""]"
2018-02-27,13:00,,Déplacement en Seine-Saint-Denis.,[]
2018-02-27,20:30,,"Entretien avec M. Tony ESTANGUET, Président du comité d'organisation des Jeux olympiques de Paris 2024.",[]
2018-02-27,21:00,,Diner avec des entreprises mobilisées pour les JO de Paris 2024.,[]
2018-02-28,08:30,,Entretien avec le Premier ministre.,[]
2018-02-28,09:00,,Conseil restreint de défense.,[]
2018-02-28,10:00,,Conseil des ministres.,['Conseil des ministres du mercredi 28 février 2018']
2018-02-28,13:00,,Déjeuner avec des Maires.,[]
2018-02-28,15:00,,"Remise du rapport de Mme Adeline HAZAN, contrôleuse générale des lieux de privation de liberté.",[]
2018-02-28,16:00,,"Entretien avec Mme Nicole BELLOUBET, Garde des Sceaux, ministre de la Justice.",[]
2018-03-01,09:00,,Déplacement au sein de l’Armée de Terre. Camps de Mourmelon et de Suippes,[]
2018-03-05,10:00,,"Entretien avec M. Gérard COLLOMB, ministre de l’Intérieur.",[]
2018-03-05,11:00,,"Entretien avec M. Philippe COUILLARD, Premier ministre du Québec.","['Déclaration conjointe avec Philippe Couillard, Premier ministre du Québec']"
2018-03-05,13:00,,Déjeuner avec le Premier ministre.,[]
2018-03-05,18:00,,"Entretien avec M. Patrice TALON, Président de la République du Bénin.","[""Déclaration conjointe d'Emmanuel Macron et de Patrice Talon, Président de la République du Bénin""]"
2018-03-05,20:30,,"Dîner avec de jeunes créateurs et designers, à l’occasion de la Fashion Week.",[]
2018-03-06,10:00,,"Entretien avec M. Benjamin GRIVEAUX, Porte-parole du gouvernement.",[]
2018-03-06,11:00,,"Entretien avec Mme Agnès BUZYN, ministre des Solidarités et de la Santé.",[]
2018-03-06,12:00,,"Entretien avec M. Frans TIMMERMANS, Vice-président de la Commission européenne, chargé de l'amélioration de la législation, des relations inter-institutionnelles, de l'État de droit et de la charte des droits fondamentaux.",[]
2018-03-06,15:00,,Déplacement dans le Lot-et-Garonne. Agen,[]
2018-03-07,08:30,,Entretien avec le Premier ministre.,[]
2018-03-07,09:00,,Conseil restreint de défense.,[]
2018-03-07,10:00,,Conseil des ministres.,['Conseil des ministres du mercredi 7 mars 2018']
2018-03-07,17:30,,"Entretien avec M. Jean-Michel BLANQUER, ministre de l’Education nationale.",[]
2018-03-07,20:30,,33ème dîner du Conseil Représentatif des Institutions Juives de France. Musée du Louvre,['Conseil Représentatif des Institutions Juives de France']
2018-03-08,10:00,,Déplacement dans le cadre de la journée internationale des droits des femmes. Paris,[]
2018-03-08,16:30,,"Entretien avec Mme Frédérique VIDAL, ministre de l’Enseignement supérieur, de la Recherche et de l’Innovation.",[]
2018-03-08,18:00,,"Entretien avec M. Gérald DARMANIN, ministre de l’Action et des Comptes publics.",[]
2018-03-09,11:00,,Visite d’Etat en Inde.,"['Conférence de Presse du Président de la République, Emmanuel Macron, à Bénarès, Inde', 'Interview du Président de la République, Emmanuel Macron au Taj Mahal à Agra, Inde', ""Discours du Président de la République, Emmanuel Macron à la communauté française d'Inde"", ""Déclaration du Président de la République, Emmanuel Macron lors de la cérémonie d'accueil Rashtrapati Bhavan à New Delhi, Inde"", ""Déclaration conjointe du Président de la République, Emmanuel Macron et de Narendra Modi, Premier ministre de la République d'Inde à New Delhi"", 'Échange du Président de la République, Emmanuel Macron avec des étudiants indiens au Bikaner House à New Delhi, Inde.', 'Discours du Président de la République, Emmanuel Macron, au centre culturel Rashatrapti Bhavan, New Delhi, Inde', ""Transcription de la déclaration conjointe du Président de la République, Emmanuel Macron et de Narendra Modi, Premier Ministre de la République d'Inde à New Delhi""]"
2018-03-10,11:00,,Visite d’Etat en Inde.,[]
2018-03-11,11:00,,Visite d’Etat en Inde.,[]
2018-03-12,Toute la journée,,Visite d'état en Inde,[]
2018-03-13,11:00,,"Entretien avec M. Mario DRAGHI, Président de la Banque centrale européenne.",[]
2018-03-13,12:00,,Entretien avec le Premier ministre.,[]
2018-03-13,13:00,,Déjeuner avec des directeurs de musées.,[]
2018-03-14,08:30,,Entretien avec le Premier ministre.,[]
2018-03-14,09:00,,Conseil restreint de défense.,[]
2018-03-14,10:00,,Conseil des ministres.,['Conseil des Ministres du mercredi 14 mars 2018']
2018-03-14,13:00,,"Déplacement en Indre-et-Loire sur le thème de l’apprentissage, de la formation professionnelle et de l’éducation.","['Allocution du Président de la République, Emmanuel Macron, au lycée general technologique et professionnel Therese Planiol, Loches']"
2018-03-15,09:00,,"Déplacement en Indre-et-Loire sur le thème de l’apprentissage, de la formation professionnelle et de l’éducation.","[""Allocution du Président de la République, Emmanuel Macron, lors de l'inauguration du centre de formation des Compagnons du devoirs de Tours""]"
2018-03-15,19:00,,Inauguration du salon du livre 2018. Paris Expo Porte de Versailles,[]
2018-03-19,10:30,,"Entretien avec M. Gérard COLLOMB, ministre de l’Intérieur.",[]
2018-03-19,11:30,,Entretien avec leurs altesses royales le Grand-Duc Henri et la Grande-Duchesse Maria-Teresa de Luxembourg.,[]
2018-03-19,13:00,,Déjeuner avec le Premier ministre.,[]
2018-03-19,15:00,,"Réunion ministérielle en présence du Premier ministre, de M. Gérard COLLOMB, ministre de l’Intérieur et Mme Nicole BELLOUBET, ministre de la Justice.",[]
2018-03-19,20:00,,Dîner d’Etat en l’honneur de leurs altesses royales le Grand-Duc Henri et la Grande-Duchesse Maria-Teresa de Luxembourg.,[]
2018-03-20,09:00,,"Entretien avec M. Jean-Yves LE DRIAN, ministre de l’Europe et des Affaires étrangères.",[]
2018-03-20,10:00,,"Entretien avec M. Xavier BETTEL, Premier ministre du Grand-Duché de Luxembourg.",[]
2018-03-20,13:00,,Déjeuner avec des acteurs de la société civile engagés sur le thème de la Francophonie.,[]
2018-03-20,15:30,,Lancement de la stratégie internationale pour la langue française et le plurilinguisme - Institut de France,"[""Discours d'Emmanuel Macron à l'Institut de France sur l'ambition pour la langue française et le plurilinguisme""]"
2018-03-21,08:30,,Entretien avec le Premier ministre.,[]
2018-03-21,09:00,,Conseil restreint de défense.,[]
2018-03-21,10:00,,Conseil des ministres.,['Conseil des ministres du mercredi 21 mars 2018']
2018-03-21,14:00,,Déplacement au Royaume des Pays-Bas - La Haye.,"[""Déclaration de presse conjointe d'Emmanuel Macron avec le Premier ministre des Pays-Bas, Mark Rutte""]"
2018-03-22,09:00,,Conseil européen - Bruxelles,"[""Déclaration d'Emmanuel Macron à son arrivée au Conseil européen de mars 2018"", 'Discours du Président de la République à la Conférence sur la finance durable (Bruxelles)', ""Conférence de presse conjointe d'Emmanuel Macron et d'Angela Merkel à l'occasion du Conseil européen de mars 2018""]"
2018-03-23,09:00,,Conseil européen - Bruxelles,[]
2018-03-26,09:00,,"Entretien avec Mme Delphine HORVILLEUR, Rabbin et Mme Sherin KHANKAN, Imam.",[]
2018-03-26,10:00,,"Entretien avec M. Gérard COLLOMB, ministre de l’Intérieur.",[]
2018-03-26,13:00,,Déjeuner avec le Premier ministre.,[]
2018-03-26,16:00,,"Entretien avec M. Christophe ROBERT, Président de la Fondation Abbé Pierre et présentation du rapport annuel de la fondation sur le mal-logement.",[]
2018-03-26,18:00,,Réception en l’honneur d’industriels engagés sur le territoire.,[]
2018-03-27,09:00,,Déplacement à l’occasion des Assises de l’Ecole maternelle. CNAM – Paris,"[""Discours du Président de la République aux Assises de l'école maternelle""]"
2018-03-27,13:15,,"Déjeuner, suivi d’une déclaration conjointe, avec M. Nguyen Phu TRONG, Secrétaire général du parti communiste du Vietnam.",['Déclaration conjointe du Président de la République Emmanuel Macron et du Secrétaire général du Parti communiste de la République socialiste du Vietnam M. Nguyen Phu Trong.']
